id,assignment_id,solver_id,attempt_number,initiated_at,answered_at,ended_at,status,updated_at,call_sid
1014,571,7,1,2025-04-05 15:24:08.000000+00,,,MISSED,2025-04-05 15:29:08.000000+00,
1015,571,7,2,2025-04-05 19:24:08.000000+00,,,MISSED,2025-04-05 19:29:08.000000+00,
1016,571,7,3,2025-04-05 23:24:08.000000+00,,,MISSED,2025-04-05 23:29:08.000000+00,
1017,571,7,4,2025-04-06 03:24:08.000000+00,,,MISSED,2025-04-06 03:29:08.000000+00,
1018,572,7,1,2025-04-20 11:55:42.000000+00,,,MISSED,2025-04-20 12:00:42.000000+00,
1019,572,7,2,2025-04-20 13:55:42.000000+00,,,MISSED,2025-04-20 14:00:42.000000+00,
1020,572,7,3,2025-04-20 15:55:42.000000+00,,,MISSED,2025-04-20 16:00:42.000000+00,
1021,573,10,1,2025-04-24 18:18:37.000000+00,2025-04-24 18:18:54.000000+00,2025-04-24 18:22:45.000000+00,ANSWERED,2025-04-24 18:23:37.000000+00,
1022,574,7,1,2025-06-03 15:20:32.000000+00,2025-06-03 15:20:48.000000+00,2025-06-03 15:23:55.000000+00,ANSWERED,2025-06-03 15:25:32.000000+00,
1023,575,10,1,2025-06-23 20:11:59.000000+00,2025-06-23 20:12:19.000000+00,2025-06-23 20:14:44.000000+00,ANSWERED,2025-06-23 20:16:59.000000+00,
1024,576,10,1,2025-06-30 13:18:32.000000+00,2025-06-30 13:18:46.000000+00,2025-06-30 13:22:16.000000+00,ANSWERED,2025-06-30 13:23:32.000000+00,
1025,577,9,1,2025-07-05 15:40:46.000000+00,2025-07-05 15:41:07.000000+00,2025-07-05 15:44:19.000000+00,ANSWERED,2025-07-05 15:45:46.000000+00,
1026,578,10,1,2025-07-06 14:40:26.000000+00,2025-07-06 14:40:50.000000+00,2025-07-06 14:43:58.000000+00,ANSWERED,2025-07-06 14:45:26.000000+00,
1027,579,9,1,2025-08-13 13:47:43.000000+00,,,MISSED,2025-08-13 13:52:43.000000+00,
1028,579,9,2,2025-08-13 17:47:43.000000+00,2025-08-13 17:48:04.000000+00,2025-08-13 17:51:01.000000+00,ANSWERED,2025-08-13 17:52:43.000000+00,
1029,580,8,1,2025-09-17 11:59:25.000000+00,,,MISSED,2025-09-17 12:04:25.000000+00,
1030,580,8,2,2025-09-17 15:59:25.000000+00,2025-09-17 15:59:41.000000+00,2025-09-17 16:02:57.000000+00,ANSWERED,2025-09-17 16:04:25.000000+00,
1031,581,9,1,2025-09-27 18:27:30.000000+00,,,MISSED,2025-09-27 18:32:30.000000+00,
1032,581,9,2,2025-09-27 22:27:30.000000+00,2025-09-27 22:27:41.000000+00,2025-09-27 22:30:07.000000+00,ANSWERED,2025-09-27 22:32:30.000000+00,
1033,582,9,1,2025-09-30 18:06:06.000000+00,,,MISSED,2025-09-30 18:11:06.000000+00,
1034,582,9,2,2025-09-30 20:06:06.000000+00,2025-09-30 20:06:20.000000+00,2025-09-30 20:09:02.000000+00,ANSWERED,2025-09-30 20:11:06.000000+00,
1035,583,6,1,2025-10-01 14:53:04.000000+00,,,MISSED,2025-10-01 14:58:04.000000+00,
1036,584,6,1,2025-10-11 14:06:48.000000+00,,,MISSED,2025-10-11 14:11:48.000000+00,
1037,584,6,2,2025-10-11 16:06:48.000000+00,2025-10-11 16:07:10.000000+00,2025-10-11 16:09:30.000000+00,ANSWERED,2025-10-11 16:11:48.000000+00,
1038,585,9,1,2025-10-23 17:24:56.000000+00,,,MISSED,2025-10-23 17:29:56.000000+00,
1039,585,9,2,2025-10-23 21:24:56.000000+00,,,MISSED,2025-10-23 21:29:56.000000+00,
1040,586,10,1,2025-10-26 15:39:36.000000+00,,,MISSED,2025-10-26 15:44:36.000000+00,
1041,586,10,2,2025-10-26 19:39:36.000000+00,2025-10-26 19:39:48.000000+00,2025-10-26 19:42:43.000000+00,ANSWERED,2025-10-26 19:44:36.000000+00,
1042,587,10,1,2025-10-27 11:42:02.000000+00,2025-10-27 11:42:12.000000+00,2025-10-27 11:45:26.000000+00,ANSWERED,2025-10-27 11:47:02.000000+00,
1043,588,6,1,2025-11-22 12:27:03.000000+00,2025-11-22 12:27:15.000000+00,2025-11-22 12:31:01.000000+00,ANSWERED,2025-11-22 12:32:03.000000+00,
1044,589,9,1,2025-12-23 14:07:29.000000+00,,,MISSED,2025-12-23 14:12:29.000000+00,
1045,589,9,2,2025-12-23 16:07:29.000000+00,2025-12-23 16:07:37.000000+00,2025-12-23 16:10:37.000000+00,ANSWERED,2025-12-23 16:12:29.000000+00,
1046,590,10,1,2025-12-27 13:49:43.000000+00,2025-12-27 13:50:03.000000+00,2025-12-27 13:52:37.000000+00,ANSWERED,2025-12-27 13:54:43.000000+00,
1047,591,9,1,2025-12-30 13:59:50.000000+00,2025-12-30 14:00:07.000000+00,2025-12-30 14:02:19.000000+00,ANSWERED,2025-12-30 14:04:50.000000+00,
1048,592,7,1,2026-01-10 15:42:06.000000+00,,,MISSED,2026-01-10 15:47:06.000000+00,
1049,593,10,1,2024-02-27 09:56:52.000000+00,,,MISSED,2024-02-27 10:01:52.000000+00,
1050,593,10,2,2024-02-27 13:56:52.000000+00,2024-02-27 13:57:03.000000+00,2024-02-27 14:00:44.000000+00,ANSWERED,2024-02-27 14:01:52.000000+00,
1051,594,9,1,2024-05-03 13:56:17.000000+00,,,MISSED,2024-05-03 14:01:17.000000+00,
1052,594,9,2,2024-05-03 21:56:17.000000+00,,,MISSED,2024-05-03 22:01:17.000000+00,
1053,594,9,3,2024-05-04 05:56:17.000000+00,,,MISSED,2024-05-04 06:01:17.000000+00,
1054,594,9,4,2024-05-04 13:56:17.000000+00,,,MISSED,2024-05-04 14:01:17.000000+00,
1055,595,10,1,2024-05-11 10:31:57.000000+00,,,MISSED,2024-05-11 10:36:57.000000+00,
1056,595,10,2,2024-05-11 12:31:57.000000+00,,,MISSED,2024-05-11 12:36:57.000000+00,
1057,595,10,3,2024-05-11 14:31:57.000000+00,2024-05-11 14:32:13.000000+00,2024-05-11 14:34:28.000000+00,ANSWERED,2024-05-11 14:36:57.000000+00,
1058,596,10,1,2024-05-30 16:54:59.000000+00,2024-05-30 16:55:15.000000+00,2024-05-30 16:58:50.000000+00,ANSWERED,2024-05-30 16:59:59.000000+00,
1059,597,6,1,2024-06-09 17:52:15.000000+00,,,MISSED,2024-06-09 17:57:15.000000+00,
1060,597,6,2,2024-06-09 19:52:15.000000+00,2024-06-09 19:52:40.000000+00,2024-06-09 19:55:49.000000+00,ANSWERED,2024-06-09 19:57:15.000000+00,
1061,598,10,1,2024-07-05 14:49:07.000000+00,2024-07-05 14:49:23.000000+00,2024-07-05 14:52:54.000000+00,ANSWERED,2024-07-05 14:54:07.000000+00,
1062,599,7,1,2024-07-07 12:46:57.000000+00,,,MISSED,2024-07-07 12:51:57.000000+00,
1063,599,7,2,2024-07-07 14:46:57.000000+00,2024-07-07 14:47:12.000000+00,2024-07-07 14:49:52.000000+00,ANSWERED,2024-07-07 14:51:57.000000+00,
1064,600,8,1,2024-07-08 12:56:43.000000+00,,,MISSED,2024-07-08 13:01:43.000000+00,
1065,600,8,2,2024-07-08 20:56:43.000000+00,2024-07-08 20:56:53.000000+00,2024-07-08 21:00:23.000000+00,ANSWERED,2024-07-08 21:01:43.000000+00,
1066,601,9,1,2024-07-16 16:24:13.000000+00,2024-07-16 16:24:22.000000+00,2024-07-16 16:26:44.000000+00,ANSWERED,2024-07-16 16:29:13.000000+00,
1067,602,9,1,2024-07-27 14:31:59.000000+00,2024-07-27 14:32:23.000000+00,2024-07-27 14:35:40.000000+00,ANSWERED,2024-07-27 14:36:59.000000+00,
1068,603,8,1,2024-07-28 17:52:20.000000+00,2024-07-28 17:52:37.000000+00,2024-07-28 17:55:52.000000+00,ANSWERED,2024-07-28 17:57:20.000000+00,
1069,604,8,1,2024-08-11 12:41:05.000000+00,,,MISSED,2024-08-11 12:46:05.000000+00,
1070,604,8,2,2024-08-11 16:41:05.000000+00,2024-08-11 16:41:28.000000+00,2024-08-11 16:44:44.000000+00,ANSWERED,2024-08-11 16:46:05.000000+00,
1071,605,7,1,2024-08-20 11:16:43.000000+00,,,MISSED,2024-08-20 11:21:43.000000+00,
1072,605,7,2,2024-08-20 19:16:43.000000+00,,,MISSED,2024-08-20 19:21:43.000000+00,
1073,606,6,1,2024-08-30 16:41:14.000000+00,,,MISSED,2024-08-30 16:46:14.000000+00,
1074,606,6,2,2024-08-31 00:41:14.000000+00,2024-08-31 00:41:37.000000+00,2024-08-31 00:44:44.000000+00,ANSWERED,2024-08-31 00:46:14.000000+00,
1075,607,8,1,2024-11-09 13:21:09.000000+00,,,MISSED,2024-11-09 13:26:09.000000+00,
1076,607,8,2,2024-11-09 21:21:09.000000+00,2024-11-09 21:21:19.000000+00,2024-11-09 21:24:41.000000+00,ANSWERED,2024-11-09 21:26:09.000000+00,
1077,608,9,1,2024-11-12 12:18:12.000000+00,,,MISSED,2024-11-12 12:23:12.000000+00,
1078,608,9,2,2024-11-12 14:18:12.000000+00,,,MISSED,2024-11-12 14:23:12.000000+00,
1079,608,9,3,2024-11-12 16:18:12.000000+00,,,MISSED,2024-11-12 16:23:12.000000+00,
1080,608,9,4,2024-11-12 18:18:12.000000+00,,,MISSED,2024-11-12 18:23:12.000000+00,
1081,609,10,1,2024-12-17 13:48:12.000000+00,,,MISSED,2024-12-17 13:53:12.000000+00,
1082,609,10,2,2024-12-17 17:48:12.000000+00,2024-12-17 17:48:33.000000+00,2024-12-17 17:52:17.000000+00,ANSWERED,2024-12-17 17:53:12.000000+00,
1083,610,6,1,2025-01-13 15:34:05.000000+00,2025-01-13 15:34:22.000000+00,2025-01-13 15:37:33.000000+00,ANSWERED,2025-01-13 15:39:05.000000+00,
1084,611,6,1,2025-01-17 12:11:35.000000+00,2025-01-17 12:11:55.000000+00,2025-01-17 12:15:51.000000+00,ANSWERED,2025-01-17 12:16:35.000000+00,
1085,612,10,1,2025-01-25 14:30:42.000000+00,,,MISSED,2025-01-25 14:35:42.000000+00,
1086,612,10,2,2025-01-25 18:30:42.000000+00,,,MISSED,2025-01-25 18:35:42.000000+00,
1087,612,10,3,2025-01-25 22:30:42.000000+00,2025-01-25 22:30:56.000000+00,2025-01-25 22:33:15.000000+00,ANSWERED,2025-01-25 22:35:42.000000+00,
1088,613,6,1,2025-01-25 14:14:16.000000+00,2025-01-25 14:14:39.000000+00,2025-01-25 14:16:45.000000+00,ANSWERED,2025-01-25 14:19:16.000000+00,
1089,614,10,1,2025-02-17 17:04:16.000000+00,2025-02-17 17:04:31.000000+00,2025-02-17 17:07:05.000000+00,ANSWERED,2025-02-17 17:09:16.000000+00,
1090,615,8,1,2025-04-17 12:07:30.000000+00,2025-04-17 12:07:48.000000+00,2025-04-17 12:10:10.000000+00,ANSWERED,2025-04-17 12:12:30.000000+00,
1091,616,8,1,2025-04-21 16:14:07.000000+00,2025-04-21 16:14:31.000000+00,2025-04-21 16:16:57.000000+00,ANSWERED,2025-04-21 16:19:07.000000+00,
1092,617,10,1,2025-04-24 14:41:11.000000+00,,,MISSED,2025-04-24 14:46:11.000000+00,
1093,617,10,2,2025-04-24 18:41:11.000000+00,2025-04-24 18:41:28.000000+00,2025-04-24 18:44:44.000000+00,ANSWERED,2025-04-24 18:46:11.000000+00,
1094,618,6,1,2025-05-11 13:42:59.000000+00,,,MISSED,2025-05-11 13:47:59.000000+00,
1095,618,6,2,2025-05-11 15:42:59.000000+00,2025-05-11 15:43:10.000000+00,2025-05-11 15:47:06.000000+00,ANSWERED,2025-05-11 15:47:59.000000+00,
1096,619,6,1,2025-05-13 19:46:39.000000+00,,,MISSED,2025-05-13 19:51:39.000000+00,
1097,619,6,2,2025-05-13 21:46:39.000000+00,,,MISSED,2025-05-13 21:51:39.000000+00,
1098,620,8,1,2025-05-19 18:29:05.000000+00,,,MISSED,2025-05-19 18:34:05.000000+00,
1099,620,8,2,2025-05-19 20:29:05.000000+00,,,MISSED,2025-05-19 20:34:05.000000+00,
1100,620,8,3,2025-05-19 22:29:05.000000+00,,,MISSED,2025-05-19 22:34:05.000000+00,
1101,621,10,1,2025-05-30 12:53:41.000000+00,,,MISSED,2025-05-30 12:58:41.000000+00,
1102,621,10,2,2025-05-30 16:53:41.000000+00,2025-05-30 16:53:54.000000+00,2025-05-30 16:56:27.000000+00,ANSWERED,2025-05-30 16:58:41.000000+00,
1103,622,6,1,2025-06-28 13:17:31.000000+00,,,MISSED,2025-06-28 13:22:31.000000+00,
1104,622,6,2,2025-06-28 17:17:31.000000+00,,,MISSED,2025-06-28 17:22:31.000000+00,
1105,622,6,3,2025-06-28 21:17:31.000000+00,2025-06-28 21:17:43.000000+00,2025-06-28 21:21:31.000000+00,ANSWERED,2025-06-28 21:22:31.000000+00,
1106,623,6,1,2025-07-12 13:32:05.000000+00,2025-07-12 13:32:14.000000+00,2025-07-12 13:35:13.000000+00,ANSWERED,2025-07-12 13:37:05.000000+00,
1107,624,8,1,2025-07-26 16:10:18.000000+00,,,MISSED,2025-07-26 16:15:18.000000+00,
1108,624,8,2,2025-07-27 00:10:18.000000+00,2025-07-27 00:10:43.000000+00,2025-07-27 00:14:27.000000+00,ANSWERED,2025-07-27 00:15:18.000000+00,
1109,625,7,1,2025-08-27 12:32:18.000000+00,,,MISSED,2025-08-27 12:37:18.000000+00,
1110,625,7,2,2025-08-27 16:32:18.000000+00,2025-08-27 16:32:28.000000+00,2025-08-27 16:34:41.000000+00,ANSWERED,2025-08-27 16:37:18.000000+00,
1111,626,7,1,2025-09-07 17:27:16.000000+00,,,MISSED,2025-09-07 17:32:16.000000+00,
1112,626,7,2,2025-09-07 19:27:16.000000+00,,,MISSED,2025-09-07 19:32:16.000000+00,
1113,626,7,3,2025-09-07 21:27:16.000000+00,,,MISSED,2025-09-07 21:32:16.000000+00,
1114,626,7,4,2025-09-07 23:27:16.000000+00,,,MISSED,2025-09-07 23:32:16.000000+00,
1115,626,7,5,2025-09-08 01:27:16.000000+00,,,MISSED,2025-09-08 01:32:16.000000+00,
1116,627,10,1,2025-09-07 14:50:19.000000+00,,,MISSED,2025-09-07 14:55:19.000000+00,
1117,627,10,2,2025-09-07 18:50:19.000000+00,2025-09-07 18:50:27.000000+00,2025-09-07 18:53:51.000000+00,ANSWERED,2025-09-07 18:55:19.000000+00,
1118,628,9,1,2025-09-22 20:21:55.000000+00,,,MISSED,2025-09-22 20:26:55.000000+00,
1119,628,9,2,2025-09-23 00:21:55.000000+00,2025-09-23 00:22:11.000000+00,2025-09-23 00:25:35.000000+00,ANSWERED,2025-09-23 00:26:55.000000+00,
1120,629,10,1,2025-09-23 13:47:47.000000+00,2025-09-23 13:48:12.000000+00,2025-09-23 13:52:11.000000+00,ANSWERED,2025-09-23 13:52:47.000000+00,
1121,630,9,1,2025-09-28 11:17:07.000000+00,,,MISSED,2025-09-28 11:22:07.000000+00,
1122,630,9,2,2025-09-28 19:17:07.000000+00,,,MISSED,2025-09-28 19:22:07.000000+00,
1123,630,9,3,2025-09-29 03:17:07.000000+00,2025-09-29 03:17:17.000000+00,2025-09-29 03:20:59.000000+00,ANSWERED,2025-09-29 03:22:07.000000+00,
1124,631,8,1,2025-10-03 17:17:05.000000+00,2025-10-03 17:17:29.000000+00,2025-10-03 17:20:56.000000+00,ANSWERED,2025-10-03 17:22:05.000000+00,
1125,632,10,1,2025-10-19 14:06:55.000000+00,,,MISSED,2025-10-19 14:11:55.000000+00,
1126,632,10,2,2025-10-19 16:06:55.000000+00,,,MISSED,2025-10-19 16:11:55.000000+00,
1127,632,10,3,2025-10-19 18:06:55.000000+00,,,MISSED,2025-10-19 18:11:55.000000+00,
1128,632,10,4,2025-10-19 20:06:55.000000+00,,,MISSED,2025-10-19 20:11:55.000000+00,
1129,632,10,5,2025-10-19 22:06:55.000000+00,,,MISSED,2025-10-19 22:11:55.000000+00,
1130,633,10,1,2025-11-06 13:31:54.000000+00,,,MISSED,2025-11-06 13:36:54.000000+00,
1131,633,10,2,2025-11-06 15:31:54.000000+00,2025-11-06 15:32:06.000000+00,2025-11-06 15:35:03.000000+00,ANSWERED,2025-11-06 15:36:54.000000+00,
1132,634,6,1,2025-11-10 13:25:35.000000+00,,,MISSED,2025-11-10 13:30:35.000000+00,
1133,634,6,2,2025-11-10 21:25:35.000000+00,2025-11-10 21:25:57.000000+00,2025-11-10 21:28:07.000000+00,ANSWERED,2025-11-10 21:30:35.000000+00,
1134,635,8,1,2025-11-27 13:17:30.000000+00,,,MISSED,2025-11-27 13:22:30.000000+00,
1135,635,8,2,2025-11-27 17:17:30.000000+00,,,MISSED,2025-11-27 17:22:30.000000+00,
1136,635,8,3,2025-11-27 21:17:30.000000+00,2025-11-27 21:17:55.000000+00,2025-11-27 21:21:28.000000+00,ANSWERED,2025-11-27 21:22:30.000000+00,
1137,636,6,1,2025-11-29 15:31:53.000000+00,,,MISSED,2025-11-29 15:36:53.000000+00,
1138,636,6,2,2025-11-29 23:31:53.000000+00,2025-11-29 23:32:10.000000+00,2025-11-29 23:35:25.000000+00,ANSWERED,2025-11-29 23:36:53.000000+00,
1139,637,10,1,2024-01-28 15:26:52.000000+00,,,MISSED,2024-01-28 15:31:52.000000+00,
1140,638,9,1,2024-02-07 10:28:45.000000+00,,,MISSED,2024-02-07 10:33:45.000000+00,
1141,638,9,2,2024-02-07 14:28:45.000000+00,2024-02-07 14:28:55.000000+00,2024-02-07 14:32:43.000000+00,ANSWERED,2024-02-07 14:33:45.000000+00,
1142,639,10,1,2024-02-14 15:03:26.000000+00,,,MISSED,2024-02-14 15:08:26.000000+00,
1143,639,10,2,2024-02-14 19:03:26.000000+00,,,MISSED,2024-02-14 19:08:26.000000+00,
1144,639,10,3,2024-02-14 23:03:26.000000+00,2024-02-14 23:03:46.000000+00,2024-02-14 23:07:44.000000+00,ANSWERED,2024-02-14 23:08:26.000000+00,
1145,640,9,1,2024-02-18 19:15:27.000000+00,,,MISSED,2024-02-18 19:20:27.000000+00,
1146,640,9,2,2024-02-18 21:15:27.000000+00,2024-02-18 21:15:52.000000+00,2024-02-18 21:18:30.000000+00,ANSWERED,2024-02-18 21:20:27.000000+00,
1147,641,9,1,2024-02-18 16:00:19.000000+00,2024-02-18 16:00:30.000000+00,2024-02-18 16:04:07.000000+00,ANSWERED,2024-02-18 16:05:19.000000+00,
1148,642,10,1,2024-03-01 14:33:44.000000+00,,,MISSED,2024-03-01 14:38:44.000000+00,
1149,642,10,2,2024-03-01 18:33:44.000000+00,,,MISSED,2024-03-01 18:38:44.000000+00,
1150,642,10,3,2024-03-01 22:33:44.000000+00,,,MISSED,2024-03-01 22:38:44.000000+00,
1151,642,10,4,2024-03-02 02:33:44.000000+00,,,MISSED,2024-03-02 02:38:44.000000+00,
1152,642,10,5,2024-03-02 06:33:44.000000+00,,,MISSED,2024-03-02 06:38:44.000000+00,
1153,643,8,1,2024-03-27 18:38:34.000000+00,2024-03-27 18:38:49.000000+00,2024-03-27 18:41:54.000000+00,ANSWERED,2024-03-27 18:43:34.000000+00,
1154,644,9,1,2024-03-28 15:20:53.000000+00,,,MISSED,2024-03-28 15:25:53.000000+00,
1155,644,9,2,2024-03-28 23:20:53.000000+00,2024-03-28 23:21:17.000000+00,2024-03-28 23:24:13.000000+00,ANSWERED,2024-03-28 23:25:53.000000+00,
1156,645,10,1,2024-03-31 18:33:19.000000+00,2024-03-31 18:33:27.000000+00,2024-03-31 18:37:26.000000+00,ANSWERED,2024-03-31 18:38:19.000000+00,
1157,646,6,1,2024-04-01 14:13:45.000000+00,,,MISSED,2024-04-01 14:18:45.000000+00,
1158,646,6,2,2024-04-01 16:13:45.000000+00,,,MISSED,2024-04-01 16:18:45.000000+00,
1159,646,6,3,2024-04-01 18:13:45.000000+00,,,MISSED,2024-04-01 18:18:45.000000+00,
1160,647,8,1,2024-04-04 14:31:05.000000+00,2024-04-04 14:31:14.000000+00,2024-04-04 14:34:23.000000+00,ANSWERED,2024-04-04 14:36:05.000000+00,
1161,648,9,1,2024-04-12 14:54:25.000000+00,2024-04-12 14:54:48.000000+00,2024-04-12 14:57:28.000000+00,ANSWERED,2024-04-12 14:59:25.000000+00,
1162,649,7,1,2024-05-04 16:13:45.000000+00,,,MISSED,2024-05-04 16:18:45.000000+00,
1163,649,7,2,2024-05-04 20:13:45.000000+00,,,MISSED,2024-05-04 20:18:45.000000+00,
1164,649,7,3,2024-05-05 00:13:45.000000+00,,,MISSED,2024-05-05 00:18:45.000000+00,
1165,649,7,4,2024-05-05 04:13:45.000000+00,,,MISSED,2024-05-05 04:18:45.000000+00,
1166,649,7,5,2024-05-05 08:13:45.000000+00,,,MISSED,2024-05-05 08:18:45.000000+00,
1167,650,6,1,2024-05-08 18:43:54.000000+00,2024-05-08 18:44:14.000000+00,2024-05-08 18:46:38.000000+00,ANSWERED,2024-05-08 18:48:54.000000+00,
1168,651,9,1,2024-05-09 12:36:01.000000+00,,,MISSED,2024-05-09 12:41:01.000000+00,
1169,651,9,2,2024-05-09 20:36:01.000000+00,2024-05-09 20:36:21.000000+00,2024-05-09 20:38:59.000000+00,ANSWERED,2024-05-09 20:41:01.000000+00,
1170,652,10,1,2024-06-08 13:12:35.000000+00,2024-06-08 13:12:45.000000+00,2024-06-08 13:16:07.000000+00,ANSWERED,2024-06-08 13:17:35.000000+00,
1171,653,10,1,2024-06-15 14:53:08.000000+00,,,MISSED,2024-06-15 14:58:08.000000+00,
1172,653,10,2,2024-06-15 18:53:08.000000+00,,,MISSED,2024-06-15 18:58:08.000000+00,
1173,653,10,3,2024-06-15 22:53:08.000000+00,,,MISSED,2024-06-15 22:58:08.000000+00,
1174,653,10,4,2024-06-16 02:53:08.000000+00,2024-06-16 02:53:31.000000+00,2024-06-16 02:56:36.000000+00,ANSWERED,2024-06-16 02:58:08.000000+00,
1175,654,6,1,2024-06-26 15:29:14.000000+00,,,MISSED,2024-06-26 15:34:14.000000+00,
1176,654,6,2,2024-06-26 23:29:14.000000+00,2024-06-26 23:29:30.000000+00,2024-06-26 23:32:45.000000+00,ANSWERED,2024-06-26 23:34:14.000000+00,
1177,655,6,1,2024-07-21 14:55:49.000000+00,,,MISSED,2024-07-21 15:00:49.000000+00,
1178,655,6,2,2024-07-21 18:55:49.000000+00,2024-07-21 18:56:10.000000+00,2024-07-21 18:59:26.000000+00,ANSWERED,2024-07-21 19:00:49.000000+00,
1179,656,10,1,2024-07-28 09:47:59.000000+00,,,MISSED,2024-07-28 09:52:59.000000+00,
1180,656,10,2,2024-07-28 11:47:59.000000+00,2024-07-28 11:48:11.000000+00,2024-07-28 11:51:15.000000+00,ANSWERED,2024-07-28 11:52:59.000000+00,
1181,657,9,1,2024-08-15 13:07:31.000000+00,2024-08-15 13:07:51.000000+00,2024-08-15 13:11:27.000000+00,ANSWERED,2024-08-15 13:12:31.000000+00,
1182,658,7,1,2024-08-23 10:15:18.000000+00,,,MISSED,2024-08-23 10:20:18.000000+00,
1183,658,7,2,2024-08-23 18:15:18.000000+00,2024-08-23 18:15:41.000000+00,2024-08-23 18:19:06.000000+00,ANSWERED,2024-08-23 18:20:18.000000+00,
1184,659,10,1,2024-09-19 11:50:03.000000+00,,,MISSED,2024-09-19 11:55:03.000000+00,
1185,659,10,2,2024-09-19 13:50:03.000000+00,,,MISSED,2024-09-19 13:55:03.000000+00,
1186,659,10,3,2024-09-19 15:50:03.000000+00,2024-09-19 15:50:19.000000+00,2024-09-19 15:52:25.000000+00,ANSWERED,2024-09-19 15:55:03.000000+00,
1187,660,7,1,2024-09-30 12:43:37.000000+00,2024-09-30 12:43:52.000000+00,2024-09-30 12:46:37.000000+00,ANSWERED,2024-09-30 12:48:37.000000+00,
1188,661,9,1,2024-10-01 13:19:58.000000+00,,,MISSED,2024-10-01 13:24:58.000000+00,
1189,661,9,2,2024-10-01 17:19:58.000000+00,2024-10-01 17:20:08.000000+00,2024-10-01 17:22:41.000000+00,ANSWERED,2024-10-01 17:24:58.000000+00,
1190,662,8,1,2024-11-13 13:55:09.000000+00,,,MISSED,2024-11-13 14:00:09.000000+00,
1191,662,8,2,2024-11-13 21:55:09.000000+00,2024-11-13 21:55:20.000000+00,2024-11-13 21:58:14.000000+00,ANSWERED,2024-11-13 22:00:09.000000+00,
1192,663,6,1,2024-11-24 19:44:18.000000+00,2024-11-24 19:44:41.000000+00,2024-11-24 19:46:46.000000+00,ANSWERED,2024-11-24 19:49:18.000000+00,
1193,664,8,1,2024-11-29 11:58:32.000000+00,,,MISSED,2024-11-29 12:03:32.000000+00,
1194,665,6,1,2024-12-02 15:22:56.000000+00,2024-12-02 15:23:21.000000+00,2024-12-02 15:25:57.000000+00,ANSWERED,2024-12-02 15:27:56.000000+00,
1195,666,10,1,2024-12-13 15:25:21.000000+00,,,MISSED,2024-12-13 15:30:21.000000+00,
1196,666,10,2,2024-12-13 17:25:21.000000+00,2024-12-13 17:25:41.000000+00,2024-12-13 17:28:23.000000+00,ANSWERED,2024-12-13 17:30:21.000000+00,
1197,667,9,1,2025-01-18 17:50:31.000000+00,2025-01-18 17:50:53.000000+00,2025-01-18 17:54:32.000000+00,ANSWERED,2025-01-18 17:55:31.000000+00,
1198,668,8,1,2025-01-25 16:57:38.000000+00,,,MISSED,2025-01-25 17:02:38.000000+00,
1199,668,8,2,2025-01-25 20:57:38.000000+00,2025-01-25 20:57:58.000000+00,2025-01-25 21:01:47.000000+00,ANSWERED,2025-01-25 21:02:38.000000+00,
1200,669,9,1,2025-04-01 09:22:43.000000+00,2025-04-01 09:22:52.000000+00,2025-04-01 09:26:13.000000+00,ANSWERED,2025-04-01 09:27:43.000000+00,
1201,670,6,1,2025-04-04 10:36:57.000000+00,,,MISSED,2025-04-04 10:41:57.000000+00,
1202,670,6,2,2025-04-04 12:36:57.000000+00,,,MISSED,2025-04-04 12:41:57.000000+00,
1203,670,6,3,2025-04-04 14:36:57.000000+00,,,MISSED,2025-04-04 14:41:57.000000+00,
1204,670,6,4,2025-04-04 16:36:57.000000+00,,,MISSED,2025-04-04 16:41:57.000000+00,
1205,670,6,5,2025-04-04 18:36:57.000000+00,,,MISSED,2025-04-04 18:41:57.000000+00,
1206,671,10,1,2025-04-09 14:47:47.000000+00,,,MISSED,2025-04-09 14:52:47.000000+00,
1207,671,10,2,2025-04-09 16:47:47.000000+00,,,MISSED,2025-04-09 16:52:47.000000+00,
1208,671,10,3,2025-04-09 18:47:47.000000+00,2025-04-09 18:48:07.000000+00,2025-04-09 18:50:43.000000+00,ANSWERED,2025-04-09 18:52:47.000000+00,
1209,672,6,1,2025-04-18 12:59:43.000000+00,2025-04-18 12:59:59.000000+00,2025-04-18 13:02:30.000000+00,ANSWERED,2025-04-18 13:04:43.000000+00,
1210,673,6,1,2025-05-17 12:48:33.000000+00,,,MISSED,2025-05-17 12:53:33.000000+00,
1211,673,6,2,2025-05-17 16:48:33.000000+00,,,MISSED,2025-05-17 16:53:33.000000+00,
1212,674,10,1,2025-06-01 12:30:12.000000+00,2025-06-01 12:30:36.000000+00,2025-06-01 12:33:33.000000+00,ANSWERED,2025-06-01 12:35:12.000000+00,
1213,675,8,1,2025-06-13 15:11:01.000000+00,2025-06-13 15:11:23.000000+00,2025-06-13 15:13:31.000000+00,ANSWERED,2025-06-13 15:16:01.000000+00,
1214,676,10,1,2025-07-02 17:57:21.000000+00,2025-07-02 17:57:39.000000+00,2025-07-02 18:00:50.000000+00,ANSWERED,2025-07-02 18:02:21.000000+00,
1215,677,10,1,2025-08-07 11:07:24.000000+00,2025-08-07 11:07:37.000000+00,2025-08-07 11:09:55.000000+00,ANSWERED,2025-08-07 11:12:24.000000+00,
1216,678,10,1,2025-09-07 15:23:54.000000+00,,,MISSED,2025-09-07 15:28:54.000000+00,
