id,issue_id,assignment_id,raised_by_supervisor_id,target_solver_id,complaint_details,complaint_image_url,created_at,updated_at
3405,4509,4268,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3405.jpg,2023-07-19 18:31:43.000000+00,2023-07-19 23:31:43.000000+00
3406,6883,6540,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3406.jpg,2022-10-16 12:54:19.000000+00,2022-10-17 08:54:19.000000+00
3407,3574,3391,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3407.jpg,2024-01-07 14:24:09.000000+00,2024-01-08 00:24:09.000000+00
3408,4034,3822,2,6,Improper repair done.,https://storage.facility.com/complaints/comp_3408.jpg,2024-08-04 10:17:34.000000+00,2024-08-05 03:17:34.000000+00
3409,5414,5145,3,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3409.jpg,2025-07-12 10:05:10.000000+00,2025-07-12 15:05:10.000000+00
3410,2074,1955,1,7,Improper repair done.,https://storage.facility.com/complaints/comp_3410.jpg,2024-05-23 16:50:01.000000+00,2024-05-24 02:50:01.000000+00
3411,1055,991,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_3411.jpg,2024-09-04 17:27:44.000000+00,2024-09-05 17:27:44.000000+00
3412,6153,5848,1,8,Improper repair done.,https://storage.facility.com/complaints/comp_3412.jpg,2025-06-19 23:40:14.000000+00,2025-06-20 16:40:14.000000+00
3413,9716,9249,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3413.jpg,2025-03-16 15:00:14.000000+00,2025-03-17 04:00:14.000000+00
3414,9857,9390,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3414.jpg,2023-12-12 06:24:58.000000+00,2023-12-12 13:24:58.000000+00
3415,4221,3996,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3415.jpg,2024-08-28 16:37:45.000000+00,2024-08-29 02:37:45.000000+00
3416,4195,3975,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_3416.jpg,2025-07-19 17:01:13.000000+00,2025-07-19 21:01:13.000000+00
3417,7399,7037,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3417.jpg,2023-05-06 15:45:04.000000+00,2023-05-07 03:45:04.000000+00
3418,9335,8888,3,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3418.jpg,2025-05-23 02:10:09.000000+00,2025-05-23 07:10:09.000000+00
3419,422,393,3,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3419.jpg,2022-12-27 12:19:16.000000+00,2022-12-28 03:19:16.000000+00
3420,2027,1912,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_3420.jpg,2022-12-20 18:25:01.000000+00,2022-12-21 10:25:01.000000+00
3421,9872,9404,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3421.jpg,2023-02-14 13:17:16.000000+00,2023-02-15 04:17:16.000000+00
3422,8537,8118,3,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3422.jpg,2025-05-13 17:10:40.000000+00,2025-05-14 00:10:40.000000+00
3423,2259,2132,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3423.jpg,2023-03-28 13:14:47.000000+00,2023-03-28 14:14:47.000000+00
3424,9579,9117,1,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3424.jpg,2023-08-09 14:14:31.000000+00,2023-08-10 11:14:31.000000+00
3425,6412,6097,1,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3425.jpg,2022-09-08 01:33:42.000000+00,2022-09-08 05:33:42.000000+00
3426,3673,3478,3,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3426.jpg,2024-02-14 11:41:17.000000+00,2024-02-14 23:41:17.000000+00
3427,5961,5657,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3427.jpg,2025-12-16 15:33:45.000000+00,2025-12-16 21:33:45.000000+00
3428,7937,7549,2,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3428.jpg,2024-11-02 13:06:38.000000+00,2024-11-02 21:06:38.000000+00
3429,1116,1049,3,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3429.jpg,2024-03-19 23:21:21.000000+00,2024-03-20 19:21:21.000000+00
3430,9602,9137,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_3430.jpg,2022-09-16 15:51:25.000000+00,2022-09-17 12:51:25.000000+00
3431,6305,5993,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3431.jpg,2022-11-08 02:56:07.000000+00,2022-11-08 06:56:07.000000+00
3432,3691,3493,1,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3432.jpg,2024-04-13 18:43:54.000000+00,2024-04-13 20:43:54.000000+00
3433,8635,8212,2,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3433.jpg,2022-05-04 18:28:12.000000+00,2022-05-05 14:28:12.000000+00
3434,5697,5408,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3434.jpg,2024-09-30 15:01:30.000000+00,2024-10-01 14:01:30.000000+00
3435,429,400,1,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3435.jpg,2025-12-09 00:59:37.000000+00,2025-12-09 15:59:37.000000+00
3436,5080,4821,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3436.jpg,2022-08-06 13:44:07.000000+00,2022-08-06 22:44:07.000000+00
3437,5760,5468,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3437.jpg,2023-08-16 11:36:27.000000+00,2023-08-16 18:36:27.000000+00
3438,7445,7080,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3438.jpg,2022-05-11 09:30:15.000000+00,2022-05-11 12:30:15.000000+00
3439,246,230,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3439.jpg,2024-09-24 17:23:58.000000+00,2024-09-25 03:23:58.000000+00
3440,7096,6746,3,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3440.jpg,2023-08-04 14:38:52.000000+00,2023-08-04 21:38:52.000000+00
3441,6819,6481,1,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3441.jpg,2023-09-29 17:00:21.000000+00,2023-09-29 19:00:21.000000+00
3442,4528,4286,1,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3442.jpg,2025-03-08 15:31:48.000000+00,2025-03-09 12:31:48.000000+00
3443,7602,7229,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_3443.jpg,2025-07-31 16:53:51.000000+00,2025-08-01 03:53:51.000000+00
3444,1926,1817,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3444.jpg,2024-01-02 16:00:14.000000+00,2024-01-02 18:00:14.000000+00
3445,6476,6155,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3445.jpg,2024-02-24 04:42:43.000000+00,2024-02-24 06:42:43.000000+00
3446,1154,1081,2,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3446.jpg,2023-07-14 04:49:37.000000+00,2023-07-14 07:49:37.000000+00
3447,150,140,1,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3447.jpg,2025-06-08 12:06:54.000000+00,2025-06-08 16:06:54.000000+00
3448,9399,8947,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_3448.jpg,2024-05-10 18:36:03.000000+00,2024-05-10 20:36:03.000000+00
3449,1228,1149,1,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3449.jpg,2025-08-16 17:46:38.000000+00,2025-08-17 05:46:38.000000+00
3450,5835,5537,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_3450.jpg,2024-07-13 15:51:17.000000+00,2024-07-14 15:51:17.000000+00
3451,4663,4423,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3451.jpg,2025-10-03 08:24:48.000000+00,2025-10-04 03:24:48.000000+00
3452,5388,5120,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3452.jpg,2025-01-26 11:44:42.000000+00,2025-01-27 00:44:42.000000+00
3453,6012,5706,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_3453.jpg,2024-11-24 16:10:43.000000+00,2024-11-25 01:10:43.000000+00
3454,7238,6885,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3454.jpg,2022-04-06 08:26:12.000000+00,2022-04-06 17:26:12.000000+00
3455,8692,8264,1,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3455.jpg,2024-07-09 17:37:49.000000+00,2024-07-10 16:37:49.000000+00
3456,163,151,3,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3456.jpg,2024-04-20 16:14:39.000000+00,2024-04-21 15:14:39.000000+00
3457,8088,7694,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3457.jpg,2025-10-08 04:20:29.000000+00,2025-10-08 11:20:29.000000+00
3458,3766,3567,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3458.jpg,2024-04-11 21:13:18.000000+00,2024-04-12 21:13:18.000000+00
3459,2010,1897,2,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3459.jpg,2023-04-29 14:32:10.000000+00,2023-04-30 06:32:10.000000+00
3460,143,134,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3460.jpg,2025-01-04 07:25:35.000000+00,2025-01-05 07:25:35.000000+00
3461,8161,7766,2,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3461.jpg,2022-10-30 10:28:29.000000+00,2022-10-30 11:28:29.000000+00
3462,8266,7864,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3462.jpg,2024-02-16 10:01:53.000000+00,2024-02-16 23:01:53.000000+00
3463,6187,5883,3,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3463.jpg,2023-07-21 09:18:36.000000+00,2023-07-22 05:18:36.000000+00
3464,3834,3630,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3464.jpg,2023-12-21 19:46:16.000000+00,2023-12-22 00:46:16.000000+00
3465,3935,3728,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_3465.jpg,2022-06-22 10:29:07.000000+00,2022-06-23 01:29:07.000000+00
3466,508,472,3,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3466.jpg,2024-02-27 17:51:19.000000+00,2024-02-27 21:51:19.000000+00
3467,4753,4507,2,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3467.jpg,2025-08-01 08:47:44.000000+00,2025-08-02 03:47:44.000000+00
3468,4165,3947,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_3468.jpg,2024-10-19 11:10:10.000000+00,2024-10-20 08:10:10.000000+00
3469,4979,4722,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3469.jpg,2025-05-21 06:08:05.000000+00,2025-05-22 05:08:05.000000+00
3470,6391,6074,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3470.jpg,2022-07-07 16:12:49.000000+00,2022-07-08 09:12:49.000000+00
3471,979,917,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3471.jpg,2023-08-23 08:00:50.000000+00,2023-08-23 12:00:50.000000+00
3472,6520,6198,2,7,Improper repair done.,https://storage.facility.com/complaints/comp_3472.jpg,2023-10-27 09:29:10.000000+00,2023-10-28 08:29:10.000000+00
3473,8457,8046,3,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3473.jpg,2024-04-01 07:25:00.000000+00,2024-04-02 01:25:00.000000+00
3474,1812,1710,3,9,Improper repair done.,https://storage.facility.com/complaints/comp_3474.jpg,2024-07-01 08:06:54.000000+00,2024-07-01 15:06:54.000000+00
3475,9792,9326,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3475.jpg,2023-06-11 17:43:23.000000+00,2023-06-11 18:43:23.000000+00
3476,9652,9187,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3476.jpg,2025-12-18 23:36:53.000000+00,2025-12-19 14:36:53.000000+00
3477,3703,3504,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_3477.jpg,2024-04-01 09:52:03.000000+00,2024-04-01 22:52:03.000000+00
3478,811,764,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3478.jpg,2024-12-24 13:32:03.000000+00,2024-12-25 11:32:03.000000+00
3479,32,26,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3479.jpg,2024-11-04 07:32:37.000000+00,2024-11-05 06:32:37.000000+00
3480,456,424,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_3480.jpg,2022-08-11 13:22:07.000000+00,2022-08-12 10:22:07.000000+00
3481,4454,4216,2,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3481.jpg,2025-05-30 09:00:33.000000+00,2025-05-30 15:00:33.000000+00
3482,6438,6120,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3482.jpg,2023-11-16 06:42:24.000000+00,2023-11-16 18:42:24.000000+00
3483,1816,1715,2,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3483.jpg,2023-03-19 10:00:58.000000+00,2023-03-19 19:00:58.000000+00
3484,3038,2882,2,7,Improper repair done.,https://storage.facility.com/complaints/comp_3484.jpg,2023-07-29 14:17:37.000000+00,2023-07-30 10:17:37.000000+00
3485,6371,6054,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3485.jpg,2022-02-19 18:54:50.000000+00,2022-02-20 01:54:50.000000+00
3486,3440,3270,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3486.jpg,2022-01-15 12:56:05.000000+00,2022-01-16 12:56:05.000000+00
3487,4513,4272,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_3487.jpg,2023-12-11 11:13:44.000000+00,2023-12-11 16:13:44.000000+00
3488,7367,7004,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_3488.jpg,2022-01-31 13:38:13.000000+00,2022-02-01 07:38:13.000000+00
3489,417,388,2,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3489.jpg,2023-01-09 15:16:53.000000+00,2023-01-09 19:16:53.000000+00
3490,8162,7767,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3490.jpg,2025-10-16 13:06:46.000000+00,2025-10-16 17:06:46.000000+00
3491,8270,7868,1,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3491.jpg,2022-01-09 08:53:23.000000+00,2022-01-09 14:53:23.000000+00
3492,3441,3271,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3492.jpg,2022-04-26 17:17:10.000000+00,2022-04-26 21:17:10.000000+00
3493,4610,4367,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_3493.jpg,2025-09-21 12:57:26.000000+00,2025-09-21 23:57:26.000000+00
3494,4596,4354,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3494.jpg,2022-06-01 08:24:13.000000+00,2022-06-01 14:24:13.000000+00
3495,1326,1247,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3495.jpg,2023-08-25 10:27:48.000000+00,2023-08-26 08:27:48.000000+00
3496,469,437,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3496.jpg,2022-09-30 16:48:54.000000+00,2022-10-01 10:48:54.000000+00
3497,1763,1663,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_3497.jpg,2023-05-17 17:05:39.000000+00,2023-05-18 02:05:39.000000+00
3498,6247,5941,2,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3498.jpg,2022-11-27 12:43:28.000000+00,2022-11-28 01:43:28.000000+00
3499,6989,6643,3,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3499.jpg,2023-02-06 13:02:44.000000+00,2023-02-07 00:02:44.000000+00
3500,8818,8394,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_3500.jpg,2022-07-12 15:02:24.000000+00,2022-07-12 16:02:24.000000+00
3501,2984,2831,2,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3501.jpg,2022-11-30 16:40:35.000000+00,2022-12-01 05:40:35.000000+00
3502,2256,2129,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_3502.jpg,2024-01-04 01:40:44.000000+00,2024-01-04 18:40:44.000000+00
3503,1435,1352,2,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3503.jpg,2024-01-06 11:57:07.000000+00,2024-01-06 15:57:07.000000+00
3504,8710,8285,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3504.jpg,2024-10-02 12:14:55.000000+00,2024-10-03 11:14:55.000000+00
3505,1819,1718,2,6,Improper repair done.,https://storage.facility.com/complaints/comp_3505.jpg,2022-03-26 19:07:07.000000+00,2022-03-27 16:07:07.000000+00
3506,2322,2193,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_3506.jpg,2024-04-11 14:31:13.000000+00,2024-04-12 00:31:13.000000+00
3507,5213,4949,3,7,Improper repair done.,https://storage.facility.com/complaints/comp_3507.jpg,2024-12-04 14:19:57.000000+00,2024-12-05 14:19:57.000000+00
3508,2684,2545,1,7,Improper repair done.,https://storage.facility.com/complaints/comp_3508.jpg,2024-09-11 11:35:17.000000+00,2024-09-11 16:35:17.000000+00
3509,7257,6904,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3509.jpg,2023-01-25 18:40:54.000000+00,2023-01-26 01:40:54.000000+00
3510,87,81,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_3510.jpg,2025-05-30 13:02:01.000000+00,2025-05-30 17:02:01.000000+00
3511,5848,5548,3,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3511.jpg,2022-02-18 22:07:27.000000+00,2022-02-19 08:07:27.000000+00
3512,8520,8105,3,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3512.jpg,2023-01-20 13:42:49.000000+00,2023-01-20 16:42:49.000000+00
3513,8721,8297,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3513.jpg,2023-05-27 10:27:31.000000+00,2023-05-27 19:27:31.000000+00
3514,6321,6006,1,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3514.jpg,2023-02-26 09:45:10.000000+00,2023-02-26 11:45:10.000000+00
3515,45,39,3,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3515.jpg,2022-11-07 07:48:13.000000+00,2022-11-08 02:48:13.000000+00
3516,328,305,1,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3516.jpg,2023-02-05 10:42:00.000000+00,2023-02-06 09:42:00.000000+00
3517,8788,8365,2,7,Improper repair done.,https://storage.facility.com/complaints/comp_3517.jpg,2024-01-26 10:14:55.000000+00,2024-01-26 16:14:55.000000+00
3518,1125,1058,3,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3518.jpg,2022-08-31 12:43:05.000000+00,2022-08-31 21:43:05.000000+00
3519,3260,3093,2,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3519.jpg,2025-12-28 12:22:29.000000+00,2025-12-28 15:22:29.000000+00
3520,4886,4632,3,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3520.jpg,2022-07-12 15:28:29.000000+00,2022-07-13 12:28:29.000000+00
3521,7868,7483,2,6,Improper repair done.,https://storage.facility.com/complaints/comp_3521.jpg,2022-06-24 08:43:01.000000+00,2022-06-24 12:43:01.000000+00
3522,3270,3103,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3522.jpg,2025-02-19 22:58:43.000000+00,2025-02-20 05:58:43.000000+00
3523,2224,2099,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3523.jpg,2023-04-22 11:49:23.000000+00,2023-04-23 09:49:23.000000+00
3524,3138,2978,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3524.jpg,2022-10-09 12:13:41.000000+00,2022-10-10 12:13:41.000000+00
3525,4989,4732,2,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3525.jpg,2022-05-24 15:28:06.000000+00,2022-05-25 00:28:06.000000+00
3526,5582,5300,3,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3526.jpg,2022-08-05 21:06:18.000000+00,2022-08-06 15:06:18.000000+00
3527,7454,7089,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3527.jpg,2025-03-13 10:49:28.000000+00,2025-03-14 00:49:28.000000+00
3528,3318,3151,2,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3528.jpg,2024-02-14 08:20:07.000000+00,2024-02-15 05:20:07.000000+00
3529,9776,9311,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3529.jpg,2024-03-26 16:41:40.000000+00,2024-03-26 20:41:40.000000+00
3530,3081,2923,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3530.jpg,2023-03-03 04:55:02.000000+00,2023-03-04 01:55:02.000000+00
3531,2052,1934,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3531.jpg,2024-12-11 12:33:36.000000+00,2024-12-12 01:33:36.000000+00
3532,2566,2428,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_3532.jpg,2022-04-01 13:47:15.000000+00,2022-04-01 22:47:15.000000+00
3533,2622,2481,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_3533.jpg,2025-09-10 10:34:43.000000+00,2025-09-10 13:34:43.000000+00
3534,251,235,2,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3534.jpg,2022-01-24 02:29:24.000000+00,2022-01-24 05:29:24.000000+00
3535,3500,3324,1,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3535.jpg,2023-02-16 09:02:55.000000+00,2023-02-16 12:02:55.000000+00
3536,404,377,3,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3536.jpg,2025-04-16 10:29:38.000000+00,2025-04-16 22:29:38.000000+00
3537,4100,3885,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_3537.jpg,2025-06-05 13:22:21.000000+00,2025-06-06 12:22:21.000000+00
3538,4075,3860,3,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3538.jpg,2024-01-10 13:30:50.000000+00,2024-01-11 06:30:50.000000+00
3539,3011,2857,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3539.jpg,2022-08-26 17:09:10.000000+00,2022-08-27 12:09:10.000000+00
3540,7437,7074,2,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3540.jpg,2022-02-10 13:53:45.000000+00,2022-02-10 17:53:45.000000+00
3541,6503,6180,3,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3541.jpg,2024-06-25 11:39:10.000000+00,2024-06-26 06:39:10.000000+00
3542,7107,6757,3,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3542.jpg,2024-01-14 19:47:17.000000+00,2024-01-14 22:47:17.000000+00
3543,1630,1536,3,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3543.jpg,2026-01-14 16:38:58.000000+00,2026-01-14 21:38:58.000000+00
3544,3317,3150,3,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3544.jpg,2025-12-27 16:22:34.000000+00,2025-12-28 01:22:34.000000+00
3545,1938,1830,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_3545.jpg,2026-01-02 08:17:28.000000+00,2026-01-02 16:17:28.000000+00
3546,2974,2821,2,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3546.jpg,2022-02-18 00:18:34.000000+00,2022-02-18 04:18:34.000000+00
3547,5572,5289,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3547.jpg,2023-04-28 08:09:21.000000+00,2023-04-28 20:09:21.000000+00
3548,9048,8609,3,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3548.jpg,2023-06-05 08:03:40.000000+00,2023-06-06 06:03:40.000000+00
3549,9156,8716,3,7,Improper repair done.,https://storage.facility.com/complaints/comp_3549.jpg,2024-10-21 10:54:15.000000+00,2024-10-22 08:54:15.000000+00
3550,2433,2297,3,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3550.jpg,2023-11-27 10:05:23.000000+00,2023-11-28 10:05:23.000000+00
3551,3102,2944,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_3551.jpg,2024-08-15 14:45:04.000000+00,2024-08-16 12:45:04.000000+00
3552,4496,4256,2,7,Improper repair done.,https://storage.facility.com/complaints/comp_3552.jpg,2022-10-15 12:01:40.000000+00,2022-10-16 03:01:40.000000+00
3553,5191,4926,3,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3553.jpg,2025-05-16 18:04:54.000000+00,2025-05-17 12:04:54.000000+00
3554,5996,5692,2,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3554.jpg,2023-03-03 23:03:28.000000+00,2023-03-04 21:03:28.000000+00
3555,4868,4614,2,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3555.jpg,2022-02-20 12:24:23.000000+00,2022-02-21 07:24:23.000000+00
3556,4591,4349,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3556.jpg,2023-12-24 09:55:14.000000+00,2023-12-24 22:55:14.000000+00
3557,1149,1077,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3557.jpg,2022-08-27 13:40:12.000000+00,2022-08-27 16:40:12.000000+00
3558,3044,2888,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3558.jpg,2022-03-13 12:43:13.000000+00,2022-03-14 08:43:13.000000+00
3559,7773,7395,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_3559.jpg,2023-08-20 08:22:10.000000+00,2023-08-21 01:22:10.000000+00
3560,59,55,3,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3560.jpg,2022-06-20 16:06:59.000000+00,2022-06-21 16:06:59.000000+00
3561,6406,6091,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3561.jpg,2024-08-03 09:15:07.000000+00,2024-08-04 04:15:07.000000+00
3562,4644,4404,3,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3562.jpg,2025-06-02 13:49:59.000000+00,2025-06-02 19:49:59.000000+00
3563,8102,7707,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_3563.jpg,2025-02-24 13:32:44.000000+00,2025-02-24 21:32:44.000000+00
3564,9048,8609,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_3564.jpg,2023-06-13 08:03:40.000000+00,2023-06-14 00:03:40.000000+00
3565,8925,8495,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_3565.jpg,2023-11-29 16:14:31.000000+00,2023-11-29 19:14:31.000000+00
3566,6670,6338,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_3566.jpg,2022-04-01 08:28:45.000000+00,2022-04-01 09:28:45.000000+00
3567,6023,5716,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_3567.jpg,2024-10-10 15:21:55.000000+00,2024-10-11 03:21:55.000000+00
3568,7602,7229,3,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3568.jpg,2025-07-22 16:53:51.000000+00,2025-07-23 15:53:51.000000+00
3569,1895,1786,2,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_3569.jpg,2023-09-27 18:39:23.000000+00,2023-09-27 23:39:23.000000+00
